analysis_date,export,GC_batch_id,GC_sample_id,type,date,doy,site,time,sedDepth,waterDepth,rep,CO2_FID,CO2_TCD,CH4_FID,CH4_TCD,N2O_ECD,,,
11/25/2021 5:36,grace_box1.txt,Incubation,2-1-G9,Core,7/13/2021,194,PB1,,1,,,418.29667,470.41431,205.65458,0,2.70082,,,
11/25/2021 5:52,grace_box1.txt,Incubation,2-1-G10,Core,7/13/2021,194,PB1,,5,,,1070.26311,1058.24544,1472.57373,1457.68484,3.34345,,,
11/25/2021 6:07,grace_box1.txt,Incubation,2-1-H1,Core,7/13/2021,194,PB1,,10,,,1005.11694,995.4733,1787.9364,1773.96856,1.97543,,,
11/25/2021 6:23,grace_box1.txt,Incubation,2-1-H2,Core,7/13/2021,194,PB1,,15,,,1235.71132,1202.11849,2022.8095,2009.19894,0.42738,,,
11/25/2021 6:39,grace_box1.txt,Incubation,2-1-H3,Core,7/13/2021,194,PB1,,20,,,1441.26778,1393.25692,1517.57788,1507.64137,0.70206,,,
11/25/2021 6:55,grace_box1.txt,Incubation,2-1-H4,Core,7/27/2021,208,PB1,,1,,,8541.35662,7750.72151,1339.81196,1330.70024,21.65505,,,
11/25/2021 7:11,grace_box1.txt,Incubation,2-1-H5,Core,7/27/2021,208,PB1,,5,,,7455.00214,6780.89254,1806.46437,1794.68246,12.90175,,,
11/25/2021 7:26,grace_box1.txt,Incubation,2-1-H6,Core,7/27/2021,208,PB1,,10,,,10303.28093,9341.01343,1587.2619,1573.42239,29.25049,,,
11/25/2021 7:42,grace_box1.txt,Incubation,2-1-H7,Core,7/27/2021,208,PB1,,15,,,5787.1971,5286.6762,1985.66617,1981.55703,29.19662,,,
11/25/2021 7:58,grace_box1.txt,Incubation,2-1-H8,Core,7/27/2021,208,PB1,,20,,,10910.92637,9883.26586,1781.06565,1768.05322,27.88782,,,
11/25/2021 8:14,grace_box1.txt,Incubation,2-1-H9,Core,8/10/2021,222,PB1,,1,,,499.59952,536.43486,1169.24101,1156.54092,11.15487,,,
11/25/2021 8:29,grace_box1.txt,Incubation,2-1-H10,Core,8/10/2021,222,PB1,,5,,,912.58939,923.64249,1564.3663,1555.75478,5.8012,,,
11/25/2021 8:45,grace_box1.txt,Incubation,2-1-I1,Core,8/10/2021,222,PB1,,10,,,595.15949,627.06471,1270.34433,1261.30972,7.84379,,,
11/25/2021 9:01,grace_box1.txt,Incubation,2-1-I2,Core,8/10/2021,222,PB1,,15,,,1710.99634,1641.123,2332.9596,2322.53134,5.54766,,,
11/25/2021 9:17,grace_box1.txt,Incubation,2-1-I3,Core,8/10/2021,222,PB1,,20,,,247.43384,305.2398,359.50813,341.39254,6.1378,,,
11/25/2021 9:33,grace_box1.txt,Incubation,2-1-I4,Core,8/25/2021,237,PB1,,1,,,196.53375,262.60786,32.57239,0,18.21056,,,
11/25/2021 9:48,grace_box1.txt,Incubation,2-1-I5,Core,8/25/2021,237,PB1,,5,,,531.30604,567.62472,717.95029,702.78535,1.94771,,,
11/25/2021 10:04,grace_box1.txt,Incubation,2-1-I6,Core,8/25/2021,237,PB1,,10,,,537.23718,568.77037,1630.13113,1615.94238,2.15395,,,
11/25/2021 10:20,grace_box1.txt,Incubation,2-1-I7,Core,8/25/2021,237,PB1,,15,,,786.60427,806.19198,1969.15467,1953.83892,1.56106,,,
11/25/2021 10:36,grace_box1.txt,Incubation,2-1-I8,Core,8/25/2021,237,PB1,,20,,,1149.27576,1133.99077,1810.80522,1791.40757,2.10341,,,
9/5/2021 3:58,20210906_grace.txt,Core,Blue Rack 1_A12,Core,6/1/2021,152,PB2,,1,,,527.19369,585.64864,208.69848,0,0,,,
9/5/2021 4:15,20210906_grace.txt,Core,Blue Rack 1_B1,Core,6/1/2021,152,PB2,,5,,,404.40708,487.11789,31.84324,0,0,,,
9/5/2021 4:33,20210906_grace.txt,Core,Blue Rack 1_B2,Core,6/1/2021,152,PB2,,10,,,396.45716,470.12818,418.9598,414.52147,414.52147,,,
9/5/2021 16:44,20210906_grace.txt,Core,Blue Rack 1_E7,Core,6/15/2021,166,PB2,,1,,,2726.1568,2428.43711,383.12491,380.83188,380.83188,,,
9/5/2021 17:01,20210906_grace.txt,Core,Blue Rack 1_E8,Core,6/15/2021,166,PB2,,5,,,1497.42993,1411.4717,229.78555,0,0,,,
9/5/2021 17:19,20210906_grace.txt,Core,Blue Rack 1_E9,Core,6/15/2021,166,PB2,,10,,,1364.93477,1297.84912,57.10448,0,0,,,
11/23/2021 22:24,grace_box8.txt,Core,2-8-C5,Core,6/29/2021,180,PB2,,1,,,539.27377,605.4967,382.3253,357.95969,2.86548,,,
11/23/2021 22:39,grace_box8.txt,Core,2-8-C6,Core,6/29/2021,180,PB2,,5,,,419.30583,469.23677,494.97587,478.51267,1.14889,,,
11/23/2021 22:54,grace_box8.txt,Core,2-8-C7,Core,6/29/2021,180,PB2,,10,,,595.67022,643.54818,295.00633,271.98988,1.05899,,,
11/25/2021 20:04,grace_box2.txt,Core,2-2-C4,Core,7/13/2021,194,PB2,,1,,,264.7205,328.37807,15.03087,0,2.13022,,,
11/25/2021 20:20,grace_box2.txt,Core,2-2-C5,Core,7/13/2021,194,PB2,,5,,,395.93096,447.31628,61.03464,0,2.34675,,,
11/25/2021 20:36,grace_box2.txt,Core,2-2-C6,Core,7/13/2021,194,PB2,,10,,,413.82954,472.2021,54.58877,0,6.74464,,,
11/25/2021 20:51,grace_box2.txt,Core,2-2-C7,Core,7/27/2021,208,PB2,,1,,,4229.30631,3887.57026,934.84079,925.24747,29.55975,,,
11/25/2021 21:07,grace_box2.txt,Core,2-2-C8,Core,7/27/2021,208,PB2,,5,,,1726.53868,1650.09443,849.56394,832.94268,16.05718,,,
11/25/2021 21:23,grace_box2.txt,Core,2-2-C9,Core,7/27/2021,208,PB2,,10,,,303.38273,364.1522,139.74312,0,2.26743,,,
11/25/2021 21:39,grace_box2.txt,Core,2-2-C10,Core,7/27/2021,208,PB2,,15,,,200.8743,273.73363,30.45956,0,1.31977,,,
11/25/2021 21:54,grace_box2.txt,Core,2-2-D1,Core,8/10/2021,222,PB2,,1,,,3011.27333,2811.68314,437.14368,422.49889,15.61378,,,
11/25/2021 22:10,grace_box2.txt,Core,2-2-D2,Core,8/10/2021,222,PB2,,5,,,3361.30539,3114.88452,1313.8195,1295.42024,17.08066,,,
11/25/2021 22:26,grace_box2.txt,Core,2-2-D3,Core,8/10/2021,222,PB2,,10,,,2654.66178,2480.01241,749.21893,729.87233,7.18135,,,
11/25/2021 22:42,grace_box2.txt,Core,2-2-D4,Core,8/10/2021,222,PB2,,15,,,1719.11378,1667.10639,154.79741,0,5.19838,,,
11/25/2021 22:57,grace_box2.txt,Core,2-2-D5,Core,8/25/2021,237,PB2,,1,,,159.93122,224.99574,169.44074,0,2.64136,,,
11/25/2021 23:13,grace_box2.txt,Core,2-2-D6,Core,8/25/2021,237,PB2,,5,,,136.56261,209.46383,224.37325,0,2.57807,,,
11/25/2021 23:29,grace_box2.txt,Core,2-2-D7,Core,8/25/2021,237,PB2,,10,,,157.8797,228.88078,21.59257,0,1.69439,,,
9/5/2021 17:37,20210906_grace.txt,Core,Blue Rack 1_E10,Core,6/1/2021,152,PB3,,1,,,224.38139,324.88534,1.73759,0,0,,,
9/5/2021 17:55,20210906_grace.txt,Core,Blue Rack 1_E11,Core,6/1/2021,152,PB3,,5,,,341.2436,426.68139,18.06464,0,0,,,
9/5/2021 18:13,20210906_grace.txt,Core,Blue Rack 1_E12,Core,6/1/2021,152,PB3,,10,,,375.64364,450.1183,714.70896,714.85856,714.85856,,,
9/5/2021 18:31,20210906_grace.txt,Core,Blue Rack 1_F1,Core,6/1/2021,152,PB3,,15,,,370.19491,461.6284,520.81994,513.85862,513.85862,,,
9/6/2021 20:25,grac2_rexroad1.txt,grace,Blue Rack 59_E10,Core,5/26/2021,146,S0,,1,,,2300.76806,2074.57963,1761.79754,1753.12428,1753.12428,,,
9/6/2021 20:43,grac2_rexroad1.txt,grace,Blue Rack 60_E11,Core,5/26/2021,146,S0,,5,,,1221.29502,1159.74277,1620.96378,1618.26508,1618.26508,,,
9/6/2021 21:01,grac2_rexroad1.txt,grace,Blue Rack 61_E12,Core,5/26/2021,146,S0,,10,,,1378.91025,1289.52863,1348.13212,1343.20929,1343.20929,,,
9/6/2021 21:19,grac2_rexroad1.txt,grace,Blue Rack 62_F1,Core,5/26/2021,146,S0,,15,,,2205.86984,1983.05785,1610.5016,1603.00916,1603.00916,,,
9/6/2021 21:37,grac2_rexroad1.txt,grace,Blue Rack 63_F2,Core,5/26/2021,146,S0,,20,,,990.75666,961.57519,738.60281,741.11364,741.11364,,,
9/6/2021 21:55,grac2_rexroad1.txt,grace,Blue Rack 64_F3,Core,6/8/2021,159,S0,,1,,,576.55817,627.96469,1.92668,0,0,,,
9/6/2021 22:12,grac2_rexroad1.txt,grace,Blue Rack 65_F4,Core,6/8/2021,159,S0,,5,,,570.46402,620.69857,0.80538,0,0,,,
9/6/2021 22:30,grac2_rexroad1.txt,grace,Blue Rack 66_F5,Core,6/8/2021,159,S0,,10,,,449.88221,516.50287,0.49945,0,0,,,
9/6/2021 22:48,grac2_rexroad1.txt,grace,Blue Rack 67_F6,Core,6/8/2021,159,S0,,15,,,489.72543,549.43435,0.3697,0,0,,,
9/6/2021 23:06,grac2_rexroad1.txt,grace,Blue Rack 68_F7,Core,6/8/2021,159,S0,,20,,,501.6254,570.74596,0.17733,0,0,,,
9/6/2021 23:24,grac2_rexroad1.txt,grace,Blue Rack 69_F8,Core,6/22/2021,173,S0,,1,,,688.58803,727.31333,380.04675,371.95232,371.95232,,,
9/6/2021 23:42,grac2_rexroad1.txt,grace,Blue Rack 70_F9,Core,6/22/2021,173,S0,,5,,,1495.35796,1396.70436,1730.26603,1719.71361,1719.71361,,,
9/7/2021 0:00,grac2_rexroad1.txt,grace,Blue Rack 71_F10,Core,6/22/2021,173,S0,,10,,,2639.62242,2349.11495,2364.7864,2359.59724,2359.59724,,,
9/7/2021 0:18,grac2_rexroad1.txt,grace,Blue Rack 72_F11,Core,6/22/2021,173,S0,,15,,,3548.26985,3101.80814,2617.80442,2609.91039,2609.91039,,,
9/7/2021 0:36,grac2_rexroad1.txt,grace,Blue Rack 73_F12,Core,6/22/2021,173,S0,,20,,,2417.55261,2163.56016,1785.07522,1778.05433,1778.05433,,,
11/27/2021 7:05,grace_box3.txt,Core,6-3-F7,Core,7/6/2021,187,S0,,1,,,242.99937,306.53593,433.79366,418.52662,4.17249,,,
11/27/2021 7:21,grace_box3.txt,Core,6-3-F8,Core,7/6/2021,187,S0,,5,,,948.30901,934.33676,1065.56388,1049.6507,3.70142,,,
11/27/2021 7:37,grace_box3.txt,Core,6-3-F9,Core,7/6/2021,187,S0,,10,,,689.50344,717.28221,1010.38943,998.7356,4.23271,,,
11/27/2021 7:53,grace_box3.txt,Core,6-3-F10,Core,7/6/2021,187,S0,,15,,,907.9141,911.89816,1453.18428,1438.05152,4.29436,,,
11/27/2021 8:09,grace_box3.txt,Core,6-3-G1,Core,7/6/2021,187,S0,,20,,,363.24321,410.52196,949.57506,941.39552,4.26298,,,
11/27/2021 8:25,grace_box3.txt,Core,2-3-G2,Core,7/20/2021,201,S0,,1,,,5842.31372,5320.4072,2137.32947,2121.59866,12.95459,,,
11/27/2021 8:40,grace_box3.txt,Core,2-3-G3,Core,7/20/2021,201,S0,,5,,,5283.05418,4822.71254,1825.59771,1807.76047,14.86047,,,
11/27/2021 8:56,grace_box3.txt,Core,2-3-G4,Core,7/20/2021,201,S0,,10,,,6207.7003,5649.3294,2034.23115,2020.3118,12.13245,,,
11/27/2021 9:12,grace_box3.txt,Core,2-3-G5,Core,7/20/2021,201,S0,,15,,,5088.73561,4653.90459,2049.93277,2033.38098,9.68404,,,
11/27/2021 9:28,grace_box3.txt,Core,2-3-G6,Core,7/20/2021,201,S0,,20,,,2800.66128,2612.65083,821.53053,810.39117,1.71281,,,
11/27/2021 9:44,grace_box3.txt,Core,3-3-G7,Core,8/3/2021,215,S0,,1,,,7698.32477,6986.84564,1840.41071,1826.53904,46.37033,,,
11/27/2021 10:00,grace_box3.txt,Core,3-3-G8,Core,8/3/2021,215,S0,,5,,,4726.59127,4327.45073,2689.91286,2672.44187,52.46258,,,
11/27/2021 10:16,grace_box3.txt,Core,3-3-G9,Core,8/3/2021,215,S0,,10,,,3282.87656,3039.43906,1963.85448,1951.02454,28.87658,,,
11/27/2021 10:31,grace_box3.txt,Core,3-3-G10,Core,8/3/2021,215,S0,,15,,,2338.72026,2201.705,997.98533,987.41181,2.47497,,,
11/27/2021 10:47,grace_box3.txt,Core,3-3-H1,Core,8/3/2021,215,S0,,20,,,5443.52725,4961.32191,1635.6647,1615.21186,7.17026,,,
11/27/2021 11:03,grace_box3.txt,Core,1-3-H2,Core,8/18/2021,230,S0,,1,,,422.04522,467.81119,1109.59145,1089.66827,4.31274,,,
11/27/2021 11:19,grace_box3.txt,Core,1-3-H3,Core,8/18/2021,230,S0,,5,,,918.12671,916.56756,2324.07395,2306.08125,1.21956,,,
11/27/2021 11:35,grace_box3.txt,Core,1-3-H4,Core,8/18/2021,230,S0,,10,,,1384.05994,1338.40459,2162.79233,2142.45612,1.03401,,,
11/27/2021 11:51,grace_box3.txt,Core,1-3-H5,Core,8/18/2021,230,S0,,15,,,6721.4755,6102.81812,2276.37263,2252.43018,8.40508,,,
11/27/2021 12:06,grace_box3.txt,Core,1-3-H6,Core,8/18/2021,230,S0,,20,,,8351.10193,7559.93244,2838.56531,2812.34105,13.29756,,,
11/27/2021 12:22,grace_box3.txt,Core,3-3-H7,Core,8/31/2021,243,S0,,1,,,4310.85385,3951.81923,1384.9723,1366.04761,17.20527,,,
11/27/2021 12:38,grace_box3.txt,Core,3-3-H8,Core,8/31/2021,243,S0,,5,,,5536.01984,5051.66817,1366.93109,1346.3508,12.20369,,,
11/27/2021 12:54,grace_box3.txt,Core,3-3-H9,Core,8/31/2021,243,S0,,10,,,5825.41728,5304.99515,1894.18861,1879.3718,10.05949,,,
11/27/2021 13:10,grace_box3.txt,Core,3-3-H10,Core,8/31/2021,243,S0,,15,,,7184.27203,6517.63328,1629.26709,1610.08833,8.84172,,,
11/27/2021 13:26,grace_box3.txt,Core,3-3-I1,Core,8/31/2021,243,S0,,20,,,9152.70781,8279.1747,692.60329,676.69115,10.76653,,,
11/27/2021 13:42,grace_box3.txt,Core,1-3-I2,Core,9/13/2021,256,S0,,1,,,3386.28205,3129.47968,1375.62708,1361.30728,90.91223,,,
11/27/2021 13:57,grace_box3.txt,Core,1-3-I3,Core,9/13/2021,256,S0,,5,,,3214.27168,2976.79668,2100.38249,2085.8322,101.90101,,,
11/27/2021 14:13,grace_box3.txt,Core,1-3-I4,Core,9/13/2021,256,S0,,10,,,4366.01148,3999.02487,2122.4448,2107.4776,104.06809,,,
11/27/2021 14:29,grace_box3.txt,Core,1-3-I5,Core,9/13/2021,256,S0,,15,,,7363.09399,6682.7424,1769.46571,1758.10597,11.7553,,,
11/27/2021 14:45,grace_box3.txt,Core,1-3-I6,Core,9/13/2021,256,S0,,20,,,8177.37674,7407.11507,1852.98195,1839.31281,2.66985,,,
11/27/2021 15:01,grace_box3.txt,Core,2-3-I7,Core,9/27/2021,270,S0,,1,,,3166.32381,2932.83802,3578.96431,3564.25057,12.33509,,,
11/27/2021 15:17,grace_box3.txt,Core,2-3-I8,Core,9/27/2021,270,S0,,5,,,5503.69114,5014.39205,2195.54109,2180.32688,6.83541,,,
11/27/2021 15:33,grace_box3.txt,Core,2-3-I9,Core,9/27/2021,270,S0,,10,,,5228.35548,4778.80909,2496.43845,2476.90219,7.98451,,,
11/27/2021 15:48,grace_box3.txt,Core,2-3-I10,Core,9/27/2021,270,S0,,15,,,5511.18039,5019.89737,1928.25877,1908.20141,6.81571,,,
11/27/2021 16:04,grace_box3.txt,Core,2-3-J1,Core,9/27/2021,270,S0,,20,,,6362.88313,5790.2814,2084.83244,2064.91344,7.06922,,,
9/6/2021 14:28,grac2_rexroad1.txt,grace,Blue Rack 39_D2,Core,5/26/2021,146,Y0,,1,,,321.91969,404.78466,109.44255,0,0,,,
9/6/2021 14:45,grac2_rexroad1.txt,grace,Blue Rack 40_D3,Core,5/26/2021,146,Y0,,5,,,338.84215,410.84921,526.9211,519.16312,519.16312,,,
9/6/2021 15:03,grac2_rexroad1.txt,grace,Blue Rack 41_D4,Core,5/26/2021,146,Y0,,10,,,429.63049,483.85971,635.25603,627.5223,627.5223,,,
9/6/2021 15:21,grac2_rexroad1.txt,grace,Blue Rack 42_D5,Core,5/26/2021,146,Y0,,15,,,324.4072,396.0233,566.578,555.09123,555.09123,,,
9/6/2021 15:39,grac2_rexroad1.txt,grace,Blue Rack 43_D6,Core,5/26/2021,146,Y0,,20,,,543.86545,584.97557,906.26825,891.67043,891.67043,,,
9/6/2021 15:57,grac2_rexroad1.txt,grace,Blue Rack 44_D7,Core,6/8/2021,159,Y0,,1,,,471.37361,543.57938,1.63288,0,0,,,
9/6/2021 16:15,grac2_rexroad1.txt,grace,Blue Rack 45_D8,Core,6/8/2021,159,Y0,,5,,,392.79317,467.2246,0.82677,0,0,,,
9/6/2021 16:33,grac2_rexroad1.txt,grace,Blue Rack 46_D9,Core,6/8/2021,159,Y0,,10,,,407.80363,476.06132,0.38503,0,0,,,
9/6/2021 16:50,grac2_rexroad1.txt,grace,Blue Rack 47_D10,Core,6/8/2021,159,Y0,,15,,,428.50702,496.08208,0.40027,0,0,,,
9/6/2021 17:08,grac2_rexroad1.txt,grace,Blue Rack 48_D11,Core,6/8/2021,159,Y0,,20,,,439.90182,505.01743,0.42514,0,0,,,
9/6/2021 17:26,grac2_rexroad1.txt,grace,Blue Rack 49_D12,Core,6/22/2021,173,Y0,,1,,,597.4497,639.51455,142.35265,0,0,,,
9/6/2021 17:44,grac2_rexroad1.txt,grace,Blue Rack 50_E1,Core,6/22/2021,173,Y0,,5,,,985.85738,962.17455,1143.71046,1135.40118,1135.40118,,,
9/6/2021 18:02,grac2_rexroad1.txt,grace,Blue Rack 51_E2,Core,6/22/2021,173,Y0,,10,,,1279.76141,1202.89456,1731.39264,1725.44444,1725.44444,,,
9/6/2021 18:20,grac2_rexroad1.txt,grace,Blue Rack 52_E3,Core,6/22/2021,173,Y0,,15,,,1771.41064,1616.57142,2478.52687,2469.80916,2469.80916,,,
9/6/2021 18:38,grac2_rexroad1.txt,grace,Blue Rack 53_E4,Core,6/22/2021,173,Y0,,20,,,2063.53204,1870.26196,2353.73326,2346.08502,2346.08502,,,
11/28/2021 5:50,grace_box4.txt,Core,2-4-E2,Core,7/6/2021,187,Y0,,1,,,176.09655,244.08222,165.55205,0,4.32955,,,
11/28/2021 6:06,grace_box4.txt,Core,2-4-E3,Core,7/6/2021,187,Y0,,5,,,459.16628,497.81709,592.23283,577.41197,4.09493,,,
11/28/2021 6:22,grace_box4.txt,Core,2-4-E4,Core,7/6/2021,187,Y0,,10,,,223.97287,281.62554,427.53689,411.74714,4.04223,,,
11/28/2021 6:38,grace_box4.txt,Core,2-4-E5,Core,7/6/2021,187,Y0,,15,,,288.57315,344.88576,836.25708,829.09519,4.19598,,,
11/28/2021 6:54,grace_box4.txt,Core,2-4-E6,Core,7/6/2021,187,Y0,,20,,,303.78576,358.59855,1012.38571,1001.64772,4.21975,,,
11/28/2021 7:09,grace_box4.txt,Core,2-4-E7,Core,7/20/2021,201,Y0,,1,,,453.25551,497.30071,1134.05176,1120.21954,10.08972,,,
11/28/2021 7:25,grace_box4.txt,Core,2-4-E8,Core,7/20/2021,201,Y0,,5,,,662.55903,689.89703,1995.719,1985.5801,12.01898,,,
11/28/2021 7:41,grace_box4.txt,Core,2-4-E9,Core,7/20/2021,201,Y0,,10,,,748.54388,769.81515,2090.28293,2075.29966,11.3118,,,
11/28/2021 7:57,grace_box4.txt,Core,2-4-E10,Core,7/20/2021,201,Y0,,15,,,2219.84195,2092.66449,2510.1087,2496.15616,16.49976,,,
11/28/2021 8:13,grace_box4.txt,Core,2-4-F1,Core,7/20/2021,201,Y0,,20,,,4095.2631,3769.58896,2029.54161,2017.04354,5.23348,,,
11/28/2021 8:29,grace_box4.txt,Core,2-4-F2,Core,8/3/2021,215,Y0,,1,,,3314.83094,3067.5826,1023.663,1012.56788,46.17316,,,
11/28/2021 8:45,grace_box4.txt,Core,2-4-F3,Core,8/3/2021,215,Y0,,5,,,4255.21375,3917.3109,1957.4179,1941.76971,43.82332,,,
11/28/2021 9:01,grace_box4.txt,Core,2-4-F4,Core,8/3/2021,215,Y0,,10,,,3351.37421,3103.66517,2093.97374,2079.60654,30.65851,,,
11/28/2021 9:17,grace_box4.txt,Core,2-4-F5,Core,8/3/2021,215,Y0,,15,,,3910.05277,3604.41657,2591.43889,2576.99195,9.78946,,,
11/28/2021 9:32,grace_box4.txt,Core,2-4-F6,Core,8/3/2021,215,Y0,,20,,,888.33451,894.08475,2087.24065,2074.63817,1.33725,,,
11/28/2021 9:48,grace_box4.txt,Core,2-4-F7,Core,8/18/2021,230,Y0,,1,,,208.52281,270.2565,1298.1368,1284.74911,1.10333,,,
11/28/2021 10:04,grace_box4.txt,Core,2-4-F8,Core,8/18/2021,230,Y0,,5,,,268.37321,325.64891,1675.8233,1658.35358,0.95671,,,
11/28/2021 10:20,grace_box4.txt,Core,2-4-F9,Core,8/18/2021,230,Y0,,10,,,557.2089,587.22059,2186.80077,2166.14067,1.28447,,,
11/28/2021 10:36,grace_box4.txt,Core,2-4-F10,Core,8/18/2021,230,Y0,,15,,,6953.36659,6322.21132,2549.71428,2535.86673,9.69655,,,
11/28/2021 10:52,grace_box4.txt,Core,2-4-G1,Core,8/18/2021,230,Y0,,20,,,6836.93293,6222.71704,2154.82813,2137.45682,3.92696,,,
11/28/2021 11:08,grace_box4.txt,Core,2-4-G2,Core,8/31/2021,243,Y0,,1,,,3321.7784,3070.17708,1400.57625,1388.80121,17.21802,,,
11/28/2021 11:24,grace_box4.txt,Core,2-4-G3,Core,8/31/2021,243,Y0,,5,,,4406.57046,4053.49326,2029.72813,2010.88911,15.09016,,,
11/28/2021 11:40,grace_box4.txt,Core,2-4-G4,Core,8/31/2021,243,Y0,,10,,,5248.93762,4799.36294,2233.89233,2220.54654,15.77634,,,
11/28/2021 11:55,grace_box4.txt,Core,2-4-G5,Core,8/31/2021,243,Y0,,15,,,5337.29218,4877.801,2037.39187,2017.98056,15.50725,,,
11/28/2021 12:11,grace_box4.txt,Core,2-4-G6,Core,8/31/2021,243,Y0,,20,,,6947.17032,6328.06718,5.49208,0,13.14042,,,
11/28/2021 12:27,grace_box4.txt,Core,2-4-G7,Core,9/13/2021,256,Y0,,1,,,6416.19959,5842.01041,2145.69102,2129.95456,82.03874,,,
11/28/2021 12:43,grace_box4.txt,Core,2-4-G8,Core,9/13/2021,256,Y0,,5,,,7251.53294,6597.65034,2383.05962,2373.97761,69.28921,,,
11/28/2021 12:59,grace_box4.txt,Core,2-4-G9,Core,9/13/2021,256,Y0,,10,,,8015.59174,7271.54892,2897.26762,2891.32321,61.6231,,,
11/28/2021 13:15,grace_box4.txt,Core,2-4-G10,Core,9/13/2021,256,Y0,,15,,,7641.52504,6944.1307,2834.06635,2816.64462,46.17215,,,
11/28/2021 13:31,grace_box4.txt,Core,2-4-H1,Core,9/13/2021,256,Y0,,20,,,10790.12006,9768.91024,2751.08098,2740.28799,12.74703,,,
11/28/2021 13:47,grace_box4.txt,Core,2-4-H2,Core,9/27/2021,270,Y0,,1,,,2819.23287,2631.72393,356.30832,339.84648,15.87045,,,
11/28/2021 14:03,grace_box4.txt,Core,2-4-H3,Core,9/27/2021,270,Y0,,5,,,560.50557,591.56071,1099.37252,1089.50814,2.0383,,,
11/28/2021 14:19,grace_box4.txt,Core,2-4-H4,Core,9/27/2021,270,Y0,,10,,,3200.73866,2978.21478,789.60343,775.96592,1.62792,,,
11/28/2021 14:34,grace_box4.txt,Core,2-4-H5,Core,9/27/2021,270,Y0,,15,,,7201.70914,6551.14382,1307.01601,1293.98848,1.11458,,,
9/6/2021 4:55,20210906_grace.txt,Core,Blue Rack 25_B12,Core,5/26/2021,146,Y1,,1,,,399.52888,460.99571,768.82207,762.66261,762.66261,,,
9/6/2021 10:35,grac2_rexroad1.txt,grace,Blue Rack 26_C1,Core,5/26/2021,146,Y1,,5,,,320.03456,391.28633,1132.24197,1129.80296,1129.80296,,,
9/6/2021 10:53,grac2_rexroad1.txt,grace,Blue Rack 27_C2,Core,5/26/2021,146,Y1,,15,,,559.42264,600.41993,1396.58743,1392.55921,1392.55921,,,
9/6/2021 11:11,grac2_rexroad1.txt,grace,Blue Rack 28_C3,Core,5/26/2021,146,Y1,,20,,,252.95501,337.84132,1100.50908,1094.06664,1094.06664,,,
9/6/2021 11:29,grac2_rexroad1.txt,grace,Blue Rack 29_C4,Core,6/8/2021,159,Y1,,1,,,450.13181,521.28237,2.18959,0,0,,,
9/6/2021 11:47,grac2_rexroad1.txt,grace,Blue Rack 30_C5,Core,6/8/2021,159,Y1,,5,,,380.95263,465.89315,0.68351,0,0,,,
9/6/2021 12:05,grac2_rexroad1.txt,grace,Blue Rack 31_C6,Core,6/8/2021,159,Y1,,10,,,453.09554,528.08996,0.32894,0,0,,,
9/6/2021 12:22,grac2_rexroad1.txt,grace,Blue Rack 32_C7,Core,6/8/2021,159,Y1,,15,,,459.0791,517.18092,0.49782,0,0,,,
9/6/2021 12:40,grac2_rexroad1.txt,grace,Blue Rack 33_C8,Core,6/8/2021,159,Y1,,20,,,382.48936,467.21026,0.2618,0,0,,,
9/6/2021 12:58,grac2_rexroad1.txt,grace,Blue Rack 34_C9,Core,6/22/2021,173,Y1,,1,,,268.00972,354.02326,48.12266,0,0,,,
9/6/2021 13:16,grac2_rexroad1.txt,grace,Blue Rack 35_C10,Core,6/22/2021,173,Y1,,5,,,403.80517,479.85078,134.29928,0,0,,,
9/6/2021 13:34,grac2_rexroad1.txt,grace,Blue Rack 36_C11,Core,6/22/2021,173,Y1,,10,,,637.26718,665.36067,1013.35909,1000.41703,1000.41703,,,
9/6/2021 13:52,grac2_rexroad1.txt,grace,Blue Rack 37_C12,Core,6/22/2021,173,Y1,,15,,,1591.62932,1470.54268,794.84689,788.26011,788.26011,,,
9/6/2021 14:10,grac2_rexroad1.txt,grace,Blue Rack 38_D1,Core,6/22/2021,173,Y1,,20,,,4363.63107,3769.50473,606.59729,602.0755,602.0755,,,
11/29/2021 5:42,grace_box5.txt,Core,6-5-D2,Core,7/6/2021,187,Y1,,1,,,415.74625,459.4764,375.44022,367.27194,3.70581,,,
11/29/2021 5:58,grace_box5.txt,Core,6-5-D3,Core,7/6/2021,187,Y1,,5,,,470.32152,525.57415,485.77052,473.08379,4.02252,,,
11/29/2021 6:14,grace_box5.txt,Core,6-5-D4,Core,7/6/2021,187,Y1,,10,,,744.15676,767.90564,353.35949,339.97017,3.97922,,,
11/29/2021 6:30,grace_box5.txt,Core,2-5-D5,Core,7/20/2021,201,Y1,,1,,,431.43007,481.75623,168.84911,0,12.60768,,,
11/29/2021 6:46,grace_box5.txt,Core,2-5-D6,Core,7/20/2021,201,Y1,,5,,,347.25165,409.56129,156.4871,0,12.94462,,,
11/29/2021 7:02,grace_box5.txt,Core,2-5-D7,Core,7/20/2021,201,Y1,,10,,,347.2382,401.58786,141.49582,0,13.81395,,,
11/29/2021 7:18,grace_box5.txt,Core,2-5-D8,Core,7/20/2021,201,Y1,,15,,,608.35527,635.09352,609.3133,595.77751,11.8686,,,
11/29/2021 7:34,grace_box5.txt,Core,3-5-D9,Core,8/3/2021,215,Y1,,1,,,1046.81548,1041.9869,156.7372,0,80.0076,,,
